,Poker_group_id,value,revenuedate
98,GOP2,1000.5445,2020-07-09 00:00:00+00:00
99,GOP2,1588.9792,2020-07-10 00:00:00+00:00
100,GOP2,1022.9576,2020-07-11 00:00:00+00:00
101,GOP2,953.2541,2020-07-12 00:00:00+00:00
102,GOP2,1057.1121,2020-07-13 00:00:00+00:00
103,GOP2,849.1625,2020-07-14 00:00:00+00:00
104,GOP2,1099.0318,2020-07-15 00:00:00+00:00
105,GOP2,1190.4415,2020-07-16 00:00:00+00:00
106,GOP2,1020.1529,2020-07-17 00:00:00+00:00
107,GOP2,884.9724,2020-07-18 00:00:00+00:00
108,GOP2,1215.2801,2020-07-19 00:00:00+00:00
109,GOP2,934.1187,2020-07-20 00:00:00+00:00
110,GOP2,1230.43,2020-07-21 00:00:00+00:00
111,GOP2,1158.6983,2020-07-22 00:00:00+00:00
112,GOP2,968.8328,2020-07-23 00:00:00+00:00
113,GOP2,1035.8452,2020-07-24 00:00:00+00:00
114,GOP2,1075.4147,2020-07-25 00:00:00+00:00
115,GOP2,1166.528,2020-07-26 00:00:00+00:00
116,GOP2,788.0962,2020-07-27 00:00:00+00:00
117,GOP2,1174.208,2020-07-28 00:00:00+00:00
118,GOP2,1169.2494,2020-07-29 00:00:00+00:00
119,GOP2,1096.9554,2020-07-30 00:00:00+00:00
120,GOP2,1026.5584,2020-07-31 00:00:00+00:00
121,GOP2,1190.9906,2020-01-01 00:00:00+00:00
122,GOP2,1518.6256,2020-01-02 00:00:00+00:00
123,GOP2,1725.5077,2020-01-03 00:00:00+00:00
124,GOP2,1441.3052,2020-01-04 00:00:00+00:00
125,GOP2,1617.6984,2020-01-05 00:00:00+00:00
126,GOP2,1341.7585,2020-01-06 00:00:00+00:00
127,GOP2,1402.9721,2020-01-07 00:00:00+00:00
128,GOP2,1164.9932,2020-01-08 00:00:00+00:00
129,GOP2,1512.3233,2020-01-09 00:00:00+00:00
130,GOP2,1629.0809,2020-01-10 00:00:00+00:00
131,GOP2,1618.2909,2020-01-11 00:00:00+00:00
132,GOP2,1709.0261,2020-01-12 00:00:00+00:00
133,GOP2,1316.6196,2020-01-13 00:00:00+00:00
134,GOP2,1339.7331,2020-01-14 00:00:00+00:00
135,GOP2,1578.7138,2020-01-15 00:00:00+00:00
136,GOP2,1411.7582,2020-01-16 00:00:00+00:00
137,GOP2,1448.1688,2020-01-17 00:00:00+00:00
138,GOP2,1431.2258,2020-01-18 00:00:00+00:00
139,GOP2,1530.095,2020-01-19 00:00:00+00:00
140,GOP2,1366.1322,2020-01-20 00:00:00+00:00
141,GOP2,1401.35,2020-01-21 00:00:00+00:00
142,GOP2,1231.5805,2020-01-22 00:00:00+00:00
143,GOP2,1343.9873,2020-01-23 00:00:00+00:00
144,GOP2,1445.6839,2020-01-24 00:00:00+00:00
145,GOP2,1314.5469,2020-01-25 00:00:00+00:00
146,GOP2,1348.1659,2020-01-26 00:00:00+00:00
147,GOP2,1393.8789,2020-01-27 00:00:00+00:00
148,GOP2,1293.1522,2020-01-28 00:00:00+00:00
149,GOP2,1234.9478,2020-01-29 00:00:00+00:00
150,GOP2,1359.6978,2020-01-30 00:00:00+00:00
151,GOP2,1276.9386,2020-01-31 00:00:00+00:00
152,GOP2,1453.7438,2020-02-01 00:00:00+00:00
153,GOP2,1743.2942,2020-02-02 00:00:00+00:00
154,GOP2,1389.595,2020-02-03 00:00:00+00:00
155,GOP2,1505.7705,2020-02-04 00:00:00+00:00
156,GOP2,1640.4505,2020-02-05 00:00:00+00:00
157,GOP2,1594.6558,2020-02-06 00:00:00+00:00
158,GOP2,1569.5536,2020-02-07 00:00:00+00:00
159,GOP2,1771.0936,2020-02-08 00:00:00+00:00
160,GOP2,1536.1294,2020-02-09 00:00:00+00:00
161,GOP2,1334.687,2020-02-10 00:00:00+00:00
162,GOP2,1597.8518,2020-02-11 00:00:00+00:00
163,GOP2,1398.0437,2020-02-12 00:00:00+00:00
164,GOP2,1552.4606,2020-02-13 00:00:00+00:00
165,GOP2,1535.7076,2020-02-14 00:00:00+00:00
166,GOP2,1526.1469,2020-02-15 00:00:00+00:00
167,GOP2,1640.8394,2020-02-16 00:00:00+00:00
168,GOP2,1610.1293,2020-02-17 00:00:00+00:00
169,GOP2,1513.3833,2020-02-18 00:00:00+00:00
170,GOP2,1426.8674,2020-02-19 00:00:00+00:00
171,GOP2,1491.2992,2020-02-20 00:00:00+00:00
172,GOP2,1331.9495,2020-02-21 00:00:00+00:00
173,GOP2,1390.9455,2020-02-22 00:00:00+00:00
174,GOP2,1675.7744,2020-02-23 00:00:00+00:00
175,GOP2,1390.9884,2020-02-24 00:00:00+00:00
176,GOP2,1421.7538,2020-02-25 00:00:00+00:00
177,GOP2,1760.3108,2020-02-26 00:00:00+00:00
178,GOP2,1498.8229,2020-02-27 00:00:00+00:00
179,GOP2,1751.175,2020-02-28 00:00:00+00:00
180,GOP2,1842.379,2020-02-29 00:00:00+00:00
181,GOP2,1440.2071,2020-03-01 00:00:00+00:00
182,GOP2,1526.9544,2020-03-02 00:00:00+00:00
183,GOP2,1360.2027,2020-03-03 00:00:00+00:00
184,GOP2,1313.6908,2020-03-04 00:00:00+00:00
185,GOP2,1269.9122,2020-03-05 00:00:00+00:00
186,GOP2,1275.3695,2020-03-06 00:00:00+00:00
187,GOP2,1190.1385,2020-03-07 00:00:00+00:00
188,GOP2,1215.0106,2020-03-08 00:00:00+00:00
189,GOP2,1459.4898,2020-03-09 00:00:00+00:00
190,GOP2,1131.9501,2020-03-10 00:00:00+00:00
191,GOP2,1067.3938,2020-03-11 00:00:00+00:00
192,GOP2,1442.1215,2020-03-12 00:00:00+00:00
193,GOP2,1051.0635,2020-03-13 00:00:00+00:00
194,GOP2,1265.3867,2020-03-14 00:00:00+00:00
195,GOP2,1615.5989,2020-03-15 00:00:00+00:00
196,GOP2,1290.2723,2020-03-16 00:00:00+00:00
197,GOP2,1346.8432,2020-03-17 00:00:00+00:00
198,GOP2,1670.5907,2020-03-18 00:00:00+00:00
199,GOP2,1305.7881,2020-03-19 00:00:00+00:00
200,GOP2,1361.3175,2020-03-20 00:00:00+00:00
201,GOP2,1859.7317,2020-03-21 00:00:00+00:00
202,GOP2,1544.8621,2020-03-22 00:00:00+00:00
203,GOP2,1378.085,2020-03-23 00:00:00+00:00
204,GOP2,1595.9848,2020-03-24 00:00:00+00:00
205,GOP2,1335.6102,2020-03-25 00:00:00+00:00
206,GOP2,1410.5549,2020-03-26 00:00:00+00:00
207,GOP2,1532.0643,2020-03-27 00:00:00+00:00
208,GOP2,1332.1722,2020-03-28 00:00:00+00:00
209,GOP2,1600.6096,2020-03-29 00:00:00+00:00
210,GOP2,1629.4491,2020-03-30 00:00:00+00:00
211,GOP2,1285.9353,2020-03-31 00:00:00+00:00
212,GOP2,1327.3748,2020-04-01 00:00:00+00:00
213,GOP2,1557.31,2020-04-02 00:00:00+00:00
214,GOP2,1564.0606,2020-04-03 00:00:00+00:00
215,GOP2,1406.1073,2020-04-04 00:00:00+00:00
216,GOP2,1525.2777,2020-04-05 00:00:00+00:00
217,GOP2,1249.6295,2020-04-06 00:00:00+00:00
218,GOP2,1332.684,2020-04-07 00:00:00+00:00
219,GOP2,1518.773,2020-04-08 00:00:00+00:00
220,GOP2,1347.5397,2020-04-09 00:00:00+00:00
221,GOP2,1300.6349,2020-04-10 00:00:00+00:00
222,GOP2,1740.4181,2020-04-11 00:00:00+00:00
223,GOP2,1338.7054,2020-04-12 00:00:00+00:00
224,GOP2,1222.7058,2020-04-13 00:00:00+00:00
225,GOP2,1246.6273,2020-04-14 00:00:00+00:00
226,GOP2,1217.4631,2020-04-15 00:00:00+00:00
227,GOP2,1224.7882,2020-04-16 00:00:00+00:00
228,GOP2,1606.0634,2020-04-17 00:00:00+00:00
229,GOP2,1250.9318,2020-04-18 00:00:00+00:00
230,GOP2,1415.4551,2020-04-19 00:00:00+00:00
231,GOP2,1636.0478,2020-04-20 00:00:00+00:00
232,GOP2,1513.9727,2020-04-21 00:00:00+00:00
233,GOP2,1325.5251,2020-04-22 00:00:00+00:00
234,GOP2,1455.0807,2020-04-23 00:00:00+00:00
235,GOP2,1328.5161,2020-04-24 00:00:00+00:00
236,GOP2,1200.5214,2020-04-25 00:00:00+00:00
237,GOP2,1483.3459,2020-04-26 00:00:00+00:00
238,GOP2,1259.2826,2020-04-27 00:00:00+00:00
239,GOP2,1115.6375,2020-04-28 00:00:00+00:00
240,GOP2,1798.9137,2020-04-29 00:00:00+00:00
241,GOP2,1121.407,2020-04-30 00:00:00+00:00
242,GOP2,970.3304,2020-08-01 00:00:00+00:00
243,GOP2,1331.6825,2020-08-02 00:00:00+00:00
244,GOP2,1129.7056,2020-08-03 00:00:00+00:00
245,GOP2,828.5111,2020-08-04 00:00:00+00:00
246,GOP2,1102.6435,2020-08-05 00:00:00+00:00
247,GOP2,1107.8223,2020-08-06 00:00:00+00:00
248,GOP2,668.8964,2020-08-07 00:00:00+00:00
249,GOP2,795.4168,2020-08-08 00:00:00+00:00
250,GOP2,1218.7397,2020-08-09 00:00:00+00:00
251,GOP2,861.562,2020-08-10 00:00:00+00:00
252,GOP2,717.9946,2020-08-11 00:00:00+00:00
253,GOP2,930.8244,2020-08-12 00:00:00+00:00
254,GOP2,806.9678,2020-08-13 00:00:00+00:00
255,GOP2,774.1812,2020-08-30 00:00:00+00:00
256,GOP2,803.4403,2020-08-31 00:00:00+00:00
257,GOP2,935.3609,2020-09-01 00:00:00+00:00
258,GOP2,824.9482,2020-09-02 00:00:00+00:00
259,GOP2,703.9009,2020-09-03 00:00:00+00:00
260,GOP2,720.0027,2020-09-04 00:00:00+00:00
261,GOP2,868.82,2020-09-05 00:00:00+00:00
262,GOP2,815.683,2020-09-06 00:00:00+00:00
263,GOP2,789.6518,2020-09-07 00:00:00+00:00
264,GOP2,580.5301,2020-09-21 00:00:00+00:00
265,GOP2,901.415,2020-09-22 00:00:00+00:00
266,GOP2,904.3258,2020-09-23 00:00:00+00:00
267,GOP2,687.7002,2020-09-24 00:00:00+00:00
268,GOP2,758.8233,2020-09-25 00:00:00+00:00
269,GOP2,758.5509,2020-09-26 00:00:00+00:00
270,GOP2,773.9396,2020-09-27 00:00:00+00:00
271,GOP2,585.1967,2020-09-28 00:00:00+00:00
272,GOP2,804.1168,2020-09-29 00:00:00+00:00
273,GOP2,566.109,2020-09-30 00:00:00+00:00
274,GOP2,628.4782,2020-10-01 00:00:00+00:00
275,GOP2,793.2049,2020-10-02 00:00:00+00:00
276,GOP2,651.25,2020-10-03 00:00:00+00:00
277,GOP2,761.5139,2020-10-04 00:00:00+00:00
278,GOP2,866.0455,2020-10-05 00:00:00+00:00
279,GOP2,567.919,2020-10-06 00:00:00+00:00
280,GOP2,681.8174,2020-10-07 00:00:00+00:00
281,GOP2,954.8792,2020-10-08 00:00:00+00:00
282,GOP2,738.6825,2020-10-09 00:00:00+00:00
283,GOP2,787.0387,2020-10-10 00:00:00+00:00
284,GOP2,1115.2045,2020-10-11 00:00:00+00:00
285,GOP2,571.3545,2020-10-12 00:00:00+00:00
286,GOP2,579.1158,2020-10-13 00:00:00+00:00
287,GOP2,820.4188,2020-10-14 00:00:00+00:00
288,GOP2,590.5321,2020-10-15 00:00:00+00:00
289,GOP2,727.2745,2020-10-16 00:00:00+00:00
290,GOP2,749.4051,2020-10-17 00:00:00+00:00
291,GOP2,684.5433,2020-10-18 00:00:00+00:00
292,GOP2,580.8214,2020-10-19 00:00:00+00:00
293,GOP2,730.3712,2020-10-20 00:00:00+00:00
294,GOP2,629.1564,2020-10-21 00:00:00+00:00
295,GOP2,725.1381,2020-10-22 00:00:00+00:00
296,GOP2,662.6322,2020-10-23 00:00:00+00:00
297,GOP2,675.3104,2020-10-24 00:00:00+00:00
298,GOP2,806.1111,2020-10-25 00:00:00+00:00
299,GOP2,647.7967,2020-10-26 00:00:00+00:00
300,GOP2,739.1996,2020-10-27 00:00:00+00:00
301,GOP2,820.2857,2020-10-28 00:00:00+00:00
302,GOP2,891.2152,2020-10-29 00:00:00+00:00
303,GOP2,696.2004,2020-10-30 00:00:00+00:00
304,GOP2,724.8231,2020-10-31 00:00:00+00:00
305,GOP2,823.1283,2020-11-01 00:00:00+00:00
306,GOP2,780.6571,2020-11-02 00:00:00+00:00
307,GOP2,673.4815,2020-11-03 00:00:00+00:00
308,GOP2,610.1525,2020-11-04 00:00:00+00:00
309,GOP2,617.4061,2020-11-05 00:00:00+00:00
310,GOP2,700.1094,2020-11-06 00:00:00+00:00
311,GOP2,774.7101,2020-11-07 00:00:00+00:00
312,GOP2,848.9298,2020-11-08 00:00:00+00:00
313,GOP2,677.6999,2020-11-09 00:00:00+00:00
314,GOP2,785.4831,2020-11-10 00:00:00+00:00
315,GOP2,1058.8651,2020-11-11 00:00:00+00:00
316,GOP2,774.2917,2020-11-12 00:00:00+00:00
317,GOP2,991.2451,2020-11-13 00:00:00+00:00
318,GOP2,777.954,2020-11-14 00:00:00+00:00
319,GOP2,762.2297,2020-11-15 00:00:00+00:00
320,GOP2,814.5311,2020-11-16 00:00:00+00:00
321,GOP2,802.2122,2020-11-17 00:00:00+00:00
322,GOP2,600.1972,2020-11-18 00:00:00+00:00
323,GOP2,837.6034,2020-11-19 00:00:00+00:00
324,GOP2,732.4859,2020-11-20 00:00:00+00:00
325,GOP2,812.8257,2020-11-21 00:00:00+00:00
326,GOP2,875.8285,2020-11-22 00:00:00+00:00
327,GOP2,655.913,2020-11-23 00:00:00+00:00
328,GOP2,695.6903,2020-11-24 00:00:00+00:00
329,GOP2,813.1255,2020-11-25 00:00:00+00:00
330,GOP2,576.5055,2020-11-26 00:00:00+00:00
331,GOP2,640.8447,2020-11-27 00:00:00+00:00
332,GOP2,911.682,2020-11-28 00:00:00+00:00
333,GOP2,759.7515,2020-11-29 00:00:00+00:00
334,GOP2,711.936,2020-11-30 00:00:00+00:00
335,GOP2,698.2814,2020-12-01 00:00:00+00:00
336,GOP2,592.1137,2020-12-02 00:00:00+00:00
337,GOP2,764.2521,2020-12-03 00:00:00+00:00
338,GOP2,836.5128,2020-12-04 00:00:00+00:00
339,GOP2,616.277,2020-12-05 00:00:00+00:00
340,GOP2,790.5363,2020-12-06 00:00:00+00:00
341,GOP2,811.1745,2020-12-07 00:00:00+00:00
342,GOP2,662.3067,2020-12-08 00:00:00+00:00
343,GOP2,461.2301,2020-12-09 00:00:00+00:00
344,GOP2,527.4349,2020-12-10 00:00:00+00:00
345,GOP2,715.0143,2020-12-11 00:00:00+00:00
346,GOP2,612.6586,2020-12-12 00:00:00+00:00
347,GOP2,802.3546,2020-12-13 00:00:00+00:00
348,GOP2,568.7149,2020-12-14 00:00:00+00:00
349,GOP2,556.2387,2020-12-15 00:00:00+00:00
350,GOP2,802.0614,2020-12-16 00:00:00+00:00
351,GOP2,615.3954,2020-12-17 00:00:00+00:00
352,GOP2,577.538,2020-12-18 00:00:00+00:00
353,GOP2,764.0426,2020-12-19 00:00:00+00:00
354,GOP2,552.4212,2020-12-20 00:00:00+00:00
355,GOP2,633.7873,2020-12-21 00:00:00+00:00
356,GOP2,853.2148,2020-12-22 00:00:00+00:00
357,GOP2,813.7992,2020-12-23 00:00:00+00:00
358,GOP2,819.7121,2020-12-24 00:00:00+00:00
359,GOP2,915.4134,2020-12-25 00:00:00+00:00
360,GOP2,939.9229,2020-12-26 00:00:00+00:00
361,GOP2,1048.5323,2020-12-27 00:00:00+00:00
362,GOP2,1189.4632,2020-12-28 00:00:00+00:00
363,GOP2,795.0765,2020-12-29 00:00:00+00:00
364,GOP2,886.8613,2020-12-30 00:00:00+00:00
365,GOP2,969.5734,2020-12-31 00:00:00+00:00
366,GOP2,967.5606,2021-01-01 00:00:00+00:00
367,GOP2,906.7236,2021-01-02 00:00:00+00:00
368,GOP2,1096.4355,2021-01-03 00:00:00+00:00
369,GOP2,868.7054,2021-01-04 00:00:00+00:00
370,GOP2,993.2855,2021-01-05 00:00:00+00:00
371,GOP2,990.3946,2021-01-06 00:00:00+00:00
372,GOP2,684.9396,2021-01-07 00:00:00+00:00
373,GOP2,746.503,2021-01-08 00:00:00+00:00
374,GOP2,785.8322,2021-01-09 00:00:00+00:00
375,GOP2,811.4097,2021-01-10 00:00:00+00:00
376,GOP2,764.952,2021-01-11 00:00:00+00:00
377,GOP2,874.0771,2021-01-12 00:00:00+00:00
378,GOP2,869.851,2021-01-13 00:00:00+00:00
379,GOP2,870.9298,2021-01-14 00:00:00+00:00
380,GOP2,1059.3187,2021-01-15 00:00:00+00:00
381,GOP2,1081.6166,2021-01-16 00:00:00+00:00
382,GOP2,1124.3056,2021-01-17 00:00:00+00:00
383,GOP2,1138.6967,2021-01-18 00:00:00+00:00
384,GOP2,943.742,2021-01-19 00:00:00+00:00
385,GOP2,969.1963,2021-01-20 00:00:00+00:00
386,GOP2,966.1838,2021-01-21 00:00:00+00:00
387,GOP2,845.0645,2021-01-22 00:00:00+00:00
388,GOP2,785.3439,2021-01-23 00:00:00+00:00
389,GOP2,991.9266,2021-01-24 00:00:00+00:00
390,GOP2,694.2412,2021-01-25 00:00:00+00:00
391,GOP2,892.8619,2021-01-26 00:00:00+00:00
392,GOP2,989.3655,2021-01-27 00:00:00+00:00
393,GOP2,653.2489,2021-01-28 00:00:00+00:00
394,GOP2,844.6004,2021-01-29 00:00:00+00:00
395,GOP2,936.3641,2021-01-30 00:00:00+00:00
396,GOP2,983.8721,2021-01-31 00:00:00+00:00
397,GOP2,909.9411,2021-02-01 00:00:00+00:00
398,GOP2,1196.8933,2021-02-02 00:00:00+00:00
399,GOP2,835.8068,2021-02-03 00:00:00+00:00
400,GOP2,867.2538,2021-02-04 00:00:00+00:00
401,GOP2,1079.9147,2021-02-05 00:00:00+00:00
402,GOP2,879.4882,2021-02-06 00:00:00+00:00
403,GOP2,994.3444,2021-02-07 00:00:00+00:00
404,GOP2,989.8901,2021-02-08 00:00:00+00:00
405,GOP2,844.9035,2021-02-09 00:00:00+00:00
406,GOP2,671.8172,2021-02-10 00:00:00+00:00
407,GOP2,1028.9048,2021-02-11 00:00:00+00:00
408,GOP2,733.8548,2021-02-12 00:00:00+00:00
409,GOP2,754.2999,2021-02-13 00:00:00+00:00
410,GOP2,1100.3202,2021-02-14 00:00:00+00:00
411,GOP2,838.1725,2021-02-15 00:00:00+00:00
412,GOP2,1094.8558,2021-02-16 00:00:00+00:00
413,GOP2,1004.7718,2021-02-17 00:00:00+00:00
414,GOP2,751.6753,2021-02-18 00:00:00+00:00
415,GOP2,785.947,2021-02-19 00:00:00+00:00
416,GOP2,1006.3181,2021-02-20 00:00:00+00:00
417,GOP2,960.3916,2021-02-21 00:00:00+00:00
418,GOP2,743.5728,2021-02-22 00:00:00+00:00
419,GOP2,809.77,2021-02-23 00:00:00+00:00
420,GOP2,773.6676,2021-02-24 00:00:00+00:00
421,GOP2,801.0992,2021-02-25 00:00:00+00:00
422,GOP2,908.9678,2021-02-26 00:00:00+00:00
423,GOP2,857.0682,2021-02-27 00:00:00+00:00
424,GOP2,977.707,2021-02-28 00:00:00+00:00
425,GOP2,793.0857,2021-03-01 00:00:00+00:00
426,GOP2,964.6151,2021-03-02 00:00:00+00:00
427,GOP2,854.9688,2021-03-03 00:00:00+00:00
428,GOP2,1084.4016,2021-03-04 00:00:00+00:00
429,GOP2,759.9184,2021-03-05 00:00:00+00:00
430,GOP2,681.0359,2021-03-06 00:00:00+00:00
431,GOP2,840.0276,2021-03-07 00:00:00+00:00
432,GOP2,934.2188,2021-03-08 00:00:00+00:00
433,GOP2,702.4545,2021-03-09 00:00:00+00:00
434,GOP2,917.986,2021-03-10 00:00:00+00:00
435,GOP2,661.3791,2021-03-11 00:00:00+00:00
436,GOP2,798.9576,2021-03-12 00:00:00+00:00
437,GOP2,693.531,2021-03-13 00:00:00+00:00
438,GOP2,897.7288,2021-03-14 00:00:00+00:00
439,GOP2,849.6903,2021-03-15 00:00:00+00:00
440,GOP2,998.7283,2021-03-16 00:00:00+00:00
441,GOP2,795.3152,2021-03-17 00:00:00+00:00
442,GOP2,703.7181,2021-03-18 00:00:00+00:00
443,GOP2,866.172,2021-03-19 00:00:00+00:00
444,GOP2,1001.4613,2021-03-20 00:00:00+00:00
445,GOP2,848.3507,2021-03-21 00:00:00+00:00
446,GOP2,813.8571,2021-03-22 00:00:00+00:00
447,GOP2,698.4592,2021-03-23 00:00:00+00:00
448,GOP2,893.2686,2021-03-24 00:00:00+00:00
449,GOP2,766.1488,2021-03-25 00:00:00+00:00
450,GOP2,840.0063,2021-03-26 00:00:00+00:00
451,GOP2,753.8942,2021-03-27 00:00:00+00:00
452,GOP2,1195.1049,2021-03-28 00:00:00+00:00
453,GOP2,881.6277,2021-03-29 00:00:00+00:00
454,GOP2,1079.3932,2021-03-30 00:00:00+00:00
455,GOP2,925.6035,2021-03-31 00:00:00+00:00
456,GOP2,749.8201,2021-04-01 00:00:00+00:00
457,GOP2,1040.4185,2021-04-02 00:00:00+00:00
458,GOP2,1033.7891,2021-04-03 00:00:00+00:00
459,GOP2,696.6467,2021-04-04 00:00:00+00:00
460,GOP2,756.6775,2021-04-05 00:00:00+00:00
461,GOP2,849.4305,2021-04-06 00:00:00+00:00
462,GOP2,726.0238,2021-04-07 00:00:00+00:00
463,GOP2,763.5559,2021-04-08 00:00:00+00:00
464,GOP2,652.6164,2021-04-09 00:00:00+00:00
465,GOP2,939.4069,2021-04-10 00:00:00+00:00
466,GOP2,855.4383,2021-04-11 00:00:00+00:00
467,GOP2,802.0543,2021-04-12 00:00:00+00:00
468,GOP2,687.2545,2021-04-13 00:00:00+00:00
469,GOP2,602.6811,2021-04-14 00:00:00+00:00
470,GOP2,700.9878,2021-04-15 00:00:00+00:00
471,GOP2,758.0017,2021-04-16 00:00:00+00:00
472,GOP2,772.9678,2021-04-17 00:00:00+00:00
473,GOP2,891.2163,2021-04-18 00:00:00+00:00
474,GOP2,689.1597,2021-04-19 00:00:00+00:00
475,GOP2,810.5724,2021-04-20 00:00:00+00:00
