,Poker_group_id,value,revenuedate
51,GOP1,0,2020-02-21 00:00:00+00:00
52,GOP1,0,2020-02-22 00:00:00+00:00
53,GOP1,0,2020-02-23 00:00:00+00:00
54,GOP1,0,2020-02-24 00:00:00+00:00
55,GOP1,0,2020-02-25 00:00:00+00:00
56,GOP1,0,2020-02-26 00:00:00+00:00
57,GOP1,0,2020-02-27 00:00:00+00:00
58,GOP1,0,2020-02-28 00:00:00+00:00
59,GOP1,0,2020-02-29 00:00:00+00:00
60,GOP1,0,2020-03-01 00:00:00+00:00
61,GOP1,0.009,2020-03-02 00:00:00+00:00
62,GOP1,0.0089,2020-03-03 00:00:00+00:00
63,GOP1,0,2020-03-04 00:00:00+00:00
64,GOP1,0,2020-03-05 00:00:00+00:00
65,GOP1,0.0089,2020-03-06 00:00:00+00:00
66,GOP1,0,2020-03-07 00:00:00+00:00
67,GOP1,0,2020-03-08 00:00:00+00:00
68,GOP1,0,2020-03-09 00:00:00+00:00
69,GOP1,0,2020-03-10 00:00:00+00:00
70,GOP1,0.0089,2020-03-11 00:00:00+00:00
71,GOP1,0,2020-03-12 00:00:00+00:00
72,GOP1,0,2020-03-13 00:00:00+00:00
73,GOP1,0,2020-03-14 00:00:00+00:00
74,GOP1,0,2020-03-15 00:00:00+00:00
75,GOP1,0,2020-03-16 00:00:00+00:00
76,GOP1,0,2020-03-17 00:00:00+00:00
77,GOP1,0,2020-03-18 00:00:00+00:00
78,GOP1,0,2020-03-19 00:00:00+00:00
79,GOP1,0,2020-03-20 00:00:00+00:00
80,GOP1,0,2020-03-21 00:00:00+00:00
81,GOP1,0.0187,2020-03-22 00:00:00+00:00
82,GOP1,0.0093,2020-03-23 00:00:00+00:00
83,GOP1,0.0185,2020-03-24 00:00:00+00:00
84,GOP1,0,2020-03-25 00:00:00+00:00
85,GOP1,0.0181,2020-03-26 00:00:00+00:00
86,GOP1,0.009,2020-03-27 00:00:00+00:00
87,GOP1,0.1433,2020-03-28 00:00:00+00:00
88,GOP1,0.009,2020-03-29 00:00:00+00:00
89,GOP1,0.0091,2020-03-30 00:00:00+00:00
90,GOP1,0.0091,2020-03-31 00:00:00+00:00
91,GOP1,0.0183,2020-04-01 00:00:00+00:00
92,GOP1,0.0092,2020-04-02 00:00:00+00:00
93,GOP1,0.0093,2020-04-03 00:00:00+00:00
94,GOP1,0.0093,2020-04-04 00:00:00+00:00
95,GOP1,0.0093,2020-04-05 00:00:00+00:00
96,GOP1,0,2020-04-06 00:00:00+00:00
97,GOP1,0,2020-04-07 00:00:00+00:00
98,GOP1,0,2020-04-08 00:00:00+00:00
99,GOP1,0,2020-04-09 00:00:00+00:00
100,GOP1,0,2020-04-10 00:00:00+00:00
101,GOP1,0,2020-04-11 00:00:00+00:00
102,GOP1,0,2020-04-12 00:00:00+00:00
103,GOP1,0,2020-04-13 00:00:00+00:00
104,GOP1,0,2020-04-14 00:00:00+00:00
105,GOP1,0,2020-04-15 00:00:00+00:00
106,GOP1,0,2020-04-16 00:00:00+00:00
107,GOP1,0,2020-04-17 00:00:00+00:00
108,GOP1,0,2020-04-18 00:00:00+00:00
109,GOP1,0,2020-04-19 00:00:00+00:00
110,GOP1,0,2020-04-20 00:00:00+00:00
111,GOP1,0,2020-04-21 00:00:00+00:00
112,GOP1,0,2020-04-22 00:00:00+00:00
113,GOP1,0,2020-04-23 00:00:00+00:00
114,GOP1,0,2020-04-24 00:00:00+00:00
115,GOP1,0,2020-04-25 00:00:00+00:00
116,GOP1,0,2020-04-26 00:00:00+00:00
117,GOP1,0,2020-04-27 00:00:00+00:00
118,GOP1,0,2020-04-28 00:00:00+00:00
119,GOP1,0,2020-04-29 00:00:00+00:00
120,GOP1,0,2020-04-30 00:00:00+00:00
121,GOP1,0,2020-05-01 00:00:00+00:00
122,GOP1,0,2020-05-02 00:00:00+00:00
123,GOP1,0,2020-05-03 00:00:00+00:00
124,GOP1,0,2020-05-04 00:00:00+00:00
125,GOP1,0,2020-05-05 00:00:00+00:00
126,GOP1,0,2020-05-06 00:00:00+00:00
127,GOP1,0,2020-05-07 00:00:00+00:00
128,GOP1,0,2020-05-08 00:00:00+00:00
129,GOP1,0,2020-05-09 00:00:00+00:00
130,GOP1,0.0092,2020-05-10 00:00:00+00:00
131,GOP1,0,2020-05-11 00:00:00+00:00
132,GOP1,0,2020-05-12 00:00:00+00:00
133,GOP1,0.0092,2020-05-13 00:00:00+00:00
134,GOP1,0,2020-05-14 00:00:00+00:00
135,GOP1,0.0092,2020-05-15 00:00:00+00:00
136,GOP1,0,2020-05-16 00:00:00+00:00
137,GOP1,0,2020-05-17 00:00:00+00:00
138,GOP1,0,2020-05-18 00:00:00+00:00
139,GOP1,0,2020-05-19 00:00:00+00:00
140,GOP1,0,2020-05-20 00:00:00+00:00
141,GOP1,0,2020-05-21 00:00:00+00:00
142,GOP1,0,2020-05-22 00:00:00+00:00
143,GOP1,0,2020-05-23 00:00:00+00:00
144,GOP1,0,2020-05-24 00:00:00+00:00
145,GOP1,0,2020-05-25 00:00:00+00:00
146,GOP1,0,2020-05-26 00:00:00+00:00
147,GOP1,0,2020-05-27 00:00:00+00:00
148,GOP1,0,2020-05-28 00:00:00+00:00
149,GOP1,0,2020-05-29 00:00:00+00:00
150,GOP1,0,2020-05-30 00:00:00+00:00
151,GOP1,0,2020-05-31 00:00:00+00:00
152,GOP1,0,2020-06-01 00:00:00+00:00
153,GOP1,0,2020-06-02 00:00:00+00:00
154,GOP1,0.0178,2020-06-03 00:00:00+00:00
155,GOP1,0,2020-06-04 00:00:00+00:00
156,GOP1,0.0089,2020-06-05 00:00:00+00:00
157,GOP1,0.0089,2020-06-06 00:00:00+00:00
158,GOP1,0.0618,2020-06-07 00:00:00+00:00
159,GOP1,0.0088,2020-06-08 00:00:00+00:00
160,GOP1,0,2020-06-09 00:00:00+00:00
161,GOP1,0.0176,2020-06-10 00:00:00+00:00
162,GOP1,0,2020-06-11 00:00:00+00:00
163,GOP1,0.0267,2020-06-12 00:00:00+00:00
164,GOP1,0.0178,2020-06-13 00:00:00+00:00
165,GOP1,0.0178,2020-06-14 00:00:00+00:00
166,GOP1,0.0088,2020-06-15 00:00:00+00:00
167,GOP1,0,2020-06-16 00:00:00+00:00
168,GOP1,0.0178,2020-06-17 00:00:00+00:00
169,GOP1,0,2020-06-18 00:00:00+00:00
170,GOP1,0,2020-06-19 00:00:00+00:00
171,GOP1,0.0447,2020-06-20 00:00:00+00:00
172,GOP1,0.0358,2020-06-21 00:00:00+00:00
173,GOP1,0,2020-06-22 00:00:00+00:00
174,GOP1,0,2020-06-23 00:00:00+00:00
175,GOP1,0.0178,2020-06-24 00:00:00+00:00
176,GOP1,0,2020-06-25 00:00:00+00:00
177,GOP1,0,2020-06-26 00:00:00+00:00
178,GOP1,0.0089,2020-06-27 00:00:00+00:00
179,GOP1,0,2020-06-28 00:00:00+00:00
180,GOP1,0,2020-06-29 00:00:00+00:00
181,GOP1,0.0089,2020-06-30 00:00:00+00:00
182,GOP1,0,2020-07-01 00:00:00+00:00
183,GOP1,0.0089,2020-07-02 00:00:00+00:00
184,GOP1,0,2020-07-03 00:00:00+00:00
185,GOP1,0,2020-07-04 00:00:00+00:00
186,GOP1,0,2020-07-05 00:00:00+00:00
187,GOP1,0.0088,2020-07-06 00:00:00+00:00
188,GOP1,0.0089,2020-07-07 00:00:00+00:00
189,GOP1,0,2020-07-08 00:00:00+00:00
190,GOP1,0,2020-07-09 00:00:00+00:00
191,GOP1,0.0088,2020-07-10 00:00:00+00:00
192,GOP1,0,2020-07-11 00:00:00+00:00
193,GOP1,0,2020-07-12 00:00:00+00:00
194,GOP1,0,2020-07-13 00:00:00+00:00
195,GOP1,0,2020-07-14 00:00:00+00:00
196,GOP1,0.0088,2020-07-15 00:00:00+00:00
197,GOP1,0.0351,2020-07-16 00:00:00+00:00
198,GOP1,0.0264,2020-07-17 00:00:00+00:00
199,GOP1,0.0087,2020-07-18 00:00:00+00:00
200,GOP1,0.0174,2020-07-19 00:00:00+00:00
201,GOP1,0.0087,2020-07-20 00:00:00+00:00
202,GOP1,0.0087,2020-07-21 00:00:00+00:00
203,GOP1,0.0086,2020-07-22 00:00:00+00:00
204,GOP1,0,2020-07-23 00:00:00+00:00
205,GOP1,0.0086,2020-07-24 00:00:00+00:00
206,GOP1,0.0086,2020-07-25 00:00:00+00:00
207,GOP1,0,2020-07-26 00:00:00+00:00
208,GOP1,0.0085,2020-07-27 00:00:00+00:00
209,GOP1,0.0341,2020-07-28 00:00:00+00:00
210,GOP1,0.0255,2020-07-29 00:00:00+00:00
211,GOP1,0.7749,2020-07-30 00:00:00+00:00
212,GOP1,0.2207,2020-07-31 00:00:00+00:00
213,GOP1,0.1358,2020-08-01 00:00:00+00:00
214,GOP1,0.1273,2020-08-02 00:00:00+00:00
215,GOP1,0,2020-08-03 00:00:00+00:00
216,GOP1,0.4994,2020-08-04 00:00:00+00:00
217,GOP1,0.0084,2020-08-05 00:00:00+00:00
218,GOP1,0.0337,2020-08-06 00:00:00+00:00
219,GOP1,0.0339,2020-08-07 00:00:00+00:00
220,GOP1,0.0509,2020-08-08 00:00:00+00:00
221,GOP1,0.0679,2020-08-09 00:00:00+00:00
222,GOP1,0,2020-08-10 00:00:00+00:00
223,GOP1,0,2020-08-11 00:00:00+00:00
224,GOP1,0.017,2020-08-12 00:00:00+00:00
225,GOP1,0.0085,2020-08-13 00:00:00+00:00
226,GOP1,0.0084,2020-08-14 00:00:00+00:00
227,GOP1,0,2020-08-15 00:00:00+00:00
228,GOP1,0,2020-08-16 00:00:00+00:00
229,GOP1,0,2020-08-17 00:00:00+00:00
230,GOP1,0.0084,2020-08-18 00:00:00+00:00
231,GOP1,0.0084,2020-08-19 00:00:00+00:00
232,GOP1,0,2020-08-20 00:00:00+00:00
233,GOP1,0,2020-08-21 00:00:00+00:00
234,GOP1,0,2020-08-22 00:00:00+00:00
235,GOP1,0,2020-08-23 00:00:00+00:00
236,GOP1,0.0085,2020-08-24 00:00:00+00:00
237,GOP1,0,2020-08-25 00:00:00+00:00
238,GOP1,0,2020-08-26 00:00:00+00:00
239,GOP1,0.0085,2020-08-27 00:00:00+00:00
240,GOP1,0,2020-08-28 00:00:00+00:00
241,GOP1,0.0084,2020-08-29 00:00:00+00:00
242,GOP1,0,2020-08-30 00:00:00+00:00
243,GOP1,0,2020-08-31 00:00:00+00:00
244,GOP1,0.0084,2020-09-01 00:00:00+00:00
245,GOP1,0.0253,2020-09-02 00:00:00+00:00
246,GOP1,0.0084,2020-09-03 00:00:00+00:00
247,GOP1,0.0591,2020-09-04 00:00:00+00:00
248,GOP1,0.0084,2020-09-05 00:00:00+00:00
249,GOP1,0.0085,2020-09-06 00:00:00+00:00
250,GOP1,0,2020-09-07 00:00:00+00:00
251,GOP1,0,2020-09-08 00:00:00+00:00
252,GOP1,0,2020-09-09 00:00:00+00:00
253,GOP1,0,2020-09-10 00:00:00+00:00
254,GOP1,0,2020-09-11 00:00:00+00:00
255,GOP1,0,2020-09-12 00:00:00+00:00
256,GOP1,0,2020-09-13 00:00:00+00:00
257,GOP1,0,2020-09-14 00:00:00+00:00
258,GOP1,0,2020-09-15 00:00:00+00:00
259,GOP1,0,2020-09-16 00:00:00+00:00
260,GOP1,0,2020-09-17 00:00:00+00:00
261,GOP1,0,2020-09-18 00:00:00+00:00
262,GOP1,0,2020-09-19 00:00:00+00:00
263,GOP1,0,2020-09-20 00:00:00+00:00
264,GOP1,0,2020-09-21 00:00:00+00:00
265,GOP1,0,2020-09-22 00:00:00+00:00
266,GOP1,0,2020-09-23 00:00:00+00:00
267,GOP1,0,2020-09-24 00:00:00+00:00
268,GOP1,0,2020-09-25 00:00:00+00:00
269,GOP1,0,2020-09-26 00:00:00+00:00
270,GOP1,0,2020-09-27 00:00:00+00:00
271,GOP1,0,2020-09-28 00:00:00+00:00
272,GOP1,0,2020-09-29 00:00:00+00:00
273,GOP1,0,2020-09-30 00:00:00+00:00
274,GOP1,0,2020-10-01 00:00:00+00:00
275,GOP1,0,2020-10-02 00:00:00+00:00
276,GOP1,0,2020-10-03 00:00:00+00:00
277,GOP1,0,2020-10-04 00:00:00+00:00
278,GOP1,0,2020-10-05 00:00:00+00:00
279,GOP1,0,2020-10-06 00:00:00+00:00
280,GOP1,0,2020-10-07 00:00:00+00:00
281,GOP1,0,2020-10-08 00:00:00+00:00
282,GOP1,0,2020-10-09 00:00:00+00:00
283,GOP1,0,2020-10-10 00:00:00+00:00
284,GOP1,0,2020-10-11 00:00:00+00:00
285,GOP1,0,2020-10-12 00:00:00+00:00
286,GOP1,0,2020-10-13 00:00:00+00:00
287,GOP1,0,2020-10-14 00:00:00+00:00
288,GOP1,0,2020-10-15 00:00:00+00:00
289,GOP1,0,2020-10-16 00:00:00+00:00
290,GOP1,0,2020-10-17 00:00:00+00:00
291,GOP1,0,2020-10-18 00:00:00+00:00
292,GOP1,0,2020-10-19 00:00:00+00:00
293,GOP1,0,2020-10-20 00:00:00+00:00
294,GOP1,0,2020-10-21 00:00:00+00:00
295,GOP1,0,2020-10-22 00:00:00+00:00
296,GOP1,0,2020-10-23 00:00:00+00:00
297,GOP1,0,2020-10-24 00:00:00+00:00
298,GOP1,0,2020-10-25 00:00:00+00:00
299,GOP1,0,2020-10-26 00:00:00+00:00
300,GOP1,0,2020-10-27 00:00:00+00:00
301,GOP1,0,2020-10-28 00:00:00+00:00
302,GOP1,0,2020-10-29 00:00:00+00:00
303,GOP1,0,2020-10-30 00:00:00+00:00
304,GOP1,0,2020-10-31 00:00:00+00:00
305,GOP1,0,2020-11-01 00:00:00+00:00
306,GOP1,0,2020-11-02 00:00:00+00:00
307,GOP1,0,2020-11-03 00:00:00+00:00
308,GOP1,0,2020-11-04 00:00:00+00:00
309,GOP1,0,2020-11-05 00:00:00+00:00
310,GOP1,0,2020-11-06 00:00:00+00:00
311,GOP1,0,2020-11-07 00:00:00+00:00
312,GOP1,0,2020-11-08 00:00:00+00:00
313,GOP1,0,2020-11-09 00:00:00+00:00
314,GOP1,0,2020-11-10 00:00:00+00:00
315,GOP1,0,2020-11-11 00:00:00+00:00
316,GOP1,0,2020-11-12 00:00:00+00:00
317,GOP1,0,2020-11-13 00:00:00+00:00
318,GOP1,0,2020-11-14 00:00:00+00:00
319,GOP1,0,2020-11-15 00:00:00+00:00
320,GOP1,0,2020-11-16 00:00:00+00:00
321,GOP1,0,2020-11-17 00:00:00+00:00
322,GOP1,0,2020-11-18 00:00:00+00:00
323,GOP1,0,2020-11-19 00:00:00+00:00
324,GOP1,0,2020-11-20 00:00:00+00:00
325,GOP1,0,2020-11-21 00:00:00+00:00
326,GOP1,0,2020-11-22 00:00:00+00:00
327,GOP1,0,2020-11-23 00:00:00+00:00
328,GOP1,0,2020-11-24 00:00:00+00:00
329,GOP1,0,2020-11-25 00:00:00+00:00
330,GOP1,0,2020-11-26 00:00:00+00:00
331,GOP1,0,2020-11-27 00:00:00+00:00
332,GOP1,0,2020-11-28 00:00:00+00:00
333,GOP1,0,2020-11-29 00:00:00+00:00
334,GOP1,0,2020-11-30 00:00:00+00:00
335,GOP1,0,2020-12-01 00:00:00+00:00
336,GOP1,0,2020-12-02 00:00:00+00:00
337,GOP1,0,2020-12-03 00:00:00+00:00
338,GOP1,0,2020-12-04 00:00:00+00:00
339,GOP1,0,2020-12-05 00:00:00+00:00
340,GOP1,0,2020-12-06 00:00:00+00:00
341,GOP1,0,2020-12-07 00:00:00+00:00
342,GOP1,0,2020-12-08 00:00:00+00:00
343,GOP1,0,2020-12-09 00:00:00+00:00
344,GOP1,0,2020-12-10 00:00:00+00:00
345,GOP1,0,2020-12-11 00:00:00+00:00
346,GOP1,0,2020-12-12 00:00:00+00:00
347,GOP1,0,2020-12-13 00:00:00+00:00
348,GOP1,0,2020-12-14 00:00:00+00:00
349,GOP1,0,2020-12-15 00:00:00+00:00
350,GOP1,0,2020-12-16 00:00:00+00:00
351,GOP1,0,2020-12-17 00:00:00+00:00
352,GOP1,0,2020-12-18 00:00:00+00:00
353,GOP1,0,2020-12-19 00:00:00+00:00
354,GOP1,0,2020-12-20 00:00:00+00:00
355,GOP1,0,2020-12-21 00:00:00+00:00
356,GOP1,0,2020-12-22 00:00:00+00:00
357,GOP1,0,2020-12-23 00:00:00+00:00
358,GOP1,0,2020-12-24 00:00:00+00:00
359,GOP1,0,2020-12-25 00:00:00+00:00
360,GOP1,0,2020-12-26 00:00:00+00:00
361,GOP1,0,2020-12-27 00:00:00+00:00
362,GOP1,0,2020-12-28 00:00:00+00:00
363,GOP1,0,2020-12-29 00:00:00+00:00
364,GOP1,0,2020-12-30 00:00:00+00:00
365,GOP1,0,2020-12-31 00:00:00+00:00
366,GOP1,0,2021-01-01 00:00:00+00:00
367,GOP1,0,2021-01-02 00:00:00+00:00
368,GOP1,0,2021-01-03 00:00:00+00:00
369,GOP1,0,2021-01-04 00:00:00+00:00
370,GOP1,0,2021-01-05 00:00:00+00:00
371,GOP1,0,2021-01-06 00:00:00+00:00
372,GOP1,0,2021-01-07 00:00:00+00:00
373,GOP1,0,2021-01-08 00:00:00+00:00
374,GOP1,0,2021-01-09 00:00:00+00:00
375,GOP1,0,2021-01-10 00:00:00+00:00
376,GOP1,0,2021-01-11 00:00:00+00:00
377,GOP1,0,2021-01-12 00:00:00+00:00
378,GOP1,0,2021-01-13 00:00:00+00:00
379,GOP1,0,2021-01-14 00:00:00+00:00
380,GOP1,0,2021-01-15 00:00:00+00:00
381,GOP1,0,2021-01-16 00:00:00+00:00
382,GOP1,0,2021-01-17 00:00:00+00:00
383,GOP1,0,2021-01-18 00:00:00+00:00
384,GOP1,0,2021-01-19 00:00:00+00:00
385,GOP1,0,2021-01-20 00:00:00+00:00
386,GOP1,0,2021-01-21 00:00:00+00:00
387,GOP1,0,2021-01-22 00:00:00+00:00
388,GOP1,0,2021-01-23 00:00:00+00:00
389,GOP1,0,2021-01-24 00:00:00+00:00
390,GOP1,0,2021-01-25 00:00:00+00:00
391,GOP1,0,2021-01-26 00:00:00+00:00
392,GOP1,0,2021-01-27 00:00:00+00:00
393,GOP1,0,2021-01-28 00:00:00+00:00
394,GOP1,0,2021-01-29 00:00:00+00:00
395,GOP1,0,2021-01-30 00:00:00+00:00
396,GOP1,0,2021-01-31 00:00:00+00:00
397,GOP1,0,2021-02-01 00:00:00+00:00
398,GOP1,0,2021-02-02 00:00:00+00:00
399,GOP1,0,2021-02-03 00:00:00+00:00
400,GOP1,0,2021-02-04 00:00:00+00:00
401,GOP1,0,2021-02-05 00:00:00+00:00
402,GOP1,0,2021-02-06 00:00:00+00:00
403,GOP1,0,2021-02-07 00:00:00+00:00
404,GOP1,0,2021-02-08 00:00:00+00:00
405,GOP1,0,2021-02-09 00:00:00+00:00
406,GOP1,0,2021-02-10 00:00:00+00:00
407,GOP1,0,2021-02-11 00:00:00+00:00
408,GOP1,0,2021-02-12 00:00:00+00:00
409,GOP1,0,2021-02-13 00:00:00+00:00
410,GOP1,0,2021-02-14 00:00:00+00:00
411,GOP1,0,2021-02-15 00:00:00+00:00
412,GOP1,0,2021-02-16 00:00:00+00:00
413,GOP1,0,2021-02-17 00:00:00+00:00
414,GOP1,0,2021-02-18 00:00:00+00:00
415,GOP1,0,2021-02-19 00:00:00+00:00
416,GOP1,0,2021-02-20 00:00:00+00:00
417,GOP1,0,2021-02-21 00:00:00+00:00
418,GOP1,0,2021-02-22 00:00:00+00:00
419,GOP1,0,2021-02-23 00:00:00+00:00
420,GOP1,0,2021-02-24 00:00:00+00:00
421,GOP1,0,2021-02-25 00:00:00+00:00
422,GOP1,0,2021-02-26 00:00:00+00:00
423,GOP1,0,2021-02-27 00:00:00+00:00
424,GOP1,0,2021-02-28 00:00:00+00:00
425,GOP1,0,2021-03-01 00:00:00+00:00
426,GOP1,0,2021-03-02 00:00:00+00:00
427,GOP1,0,2021-03-03 00:00:00+00:00
428,GOP1,0,2021-03-04 00:00:00+00:00
429,GOP1,0,2021-03-05 00:00:00+00:00
430,GOP1,0,2021-03-06 00:00:00+00:00
431,GOP1,0,2021-03-07 00:00:00+00:00
432,GOP1,0,2021-03-08 00:00:00+00:00
433,GOP1,0,2021-03-09 00:00:00+00:00
434,GOP1,0,2021-03-10 00:00:00+00:00
435,GOP1,0,2021-03-11 00:00:00+00:00
436,GOP1,0,2021-03-12 00:00:00+00:00
437,GOP1,0,2021-03-13 00:00:00+00:00
438,GOP1,0,2021-03-14 00:00:00+00:00
439,GOP1,0,2021-03-15 00:00:00+00:00
440,GOP1,0,2021-03-16 00:00:00+00:00
441,GOP1,0,2021-03-17 00:00:00+00:00
442,GOP1,0,2021-03-18 00:00:00+00:00
443,GOP1,0,2021-03-19 00:00:00+00:00
444,GOP1,0,2021-03-20 00:00:00+00:00
445,GOP1,0,2021-03-21 00:00:00+00:00
446,GOP1,0,2021-03-22 00:00:00+00:00
447,GOP1,0,2021-03-23 00:00:00+00:00
448,GOP1,0,2021-03-24 00:00:00+00:00
449,GOP1,0,2021-03-25 00:00:00+00:00
450,GOP1,0,2021-03-26 00:00:00+00:00
451,GOP1,0,2021-03-27 00:00:00+00:00
452,GOP1,0,2021-03-28 00:00:00+00:00
453,GOP1,0,2021-03-29 00:00:00+00:00
454,GOP1,0,2021-03-30 00:00:00+00:00
455,GOP1,0,2021-03-31 00:00:00+00:00
456,GOP1,0,2021-04-01 00:00:00+00:00
457,GOP1,0,2021-04-02 00:00:00+00:00
458,GOP1,0,2021-04-03 00:00:00+00:00
459,GOP1,0,2021-04-04 00:00:00+00:00
460,GOP1,0,2021-04-05 00:00:00+00:00
461,GOP1,0,2021-04-06 00:00:00+00:00
462,GOP1,0,2021-04-07 00:00:00+00:00
463,GOP1,0,2021-04-08 00:00:00+00:00
464,GOP1,0,2021-04-09 00:00:00+00:00
465,GOP1,0,2021-04-10 00:00:00+00:00
466,GOP1,0,2021-04-11 00:00:00+00:00
467,GOP1,0,2021-04-12 00:00:00+00:00
468,GOP1,0,2021-04-13 00:00:00+00:00
469,GOP1,0,2021-04-14 00:00:00+00:00
470,GOP1,0,2021-04-15 00:00:00+00:00
471,GOP1,0,2021-04-16 00:00:00+00:00
472,GOP1,0,2021-04-17 00:00:00+00:00
473,GOP1,0,2021-04-18 00:00:00+00:00
474,GOP1,0,2021-04-19 00:00:00+00:00
475,GOP1,0,2021-04-20 00:00:00+00:00
476,GOP1,0,2021-04-21 00:00:00+00:00
477,GOP1,0,2021-04-22 00:00:00+00:00
478,GOP1,0,2021-04-23 00:00:00+00:00
479,GOP1,0,2021-04-24 00:00:00+00:00
480,GOP1,0,2021-04-25 00:00:00+00:00
481,GOP1,0,2021-04-26 00:00:00+00:00
482,GOP1,0,2021-04-27 00:00:00+00:00
483,GOP1,0,2021-04-28 00:00:00+00:00
484,GOP1,0,2021-04-29 00:00:00+00:00
485,GOP1,0,2021-04-30 00:00:00+00:00
486,GOP1,0,2021-05-01 00:00:00+00:00
487,GOP1,0,2021-05-02 00:00:00+00:00
488,GOP1,0,2021-05-03 00:00:00+00:00
489,GOP1,0,2021-05-04 00:00:00+00:00
490,GOP1,0,2021-05-05 00:00:00+00:00
491,GOP1,0,2021-05-06 00:00:00+00:00
492,GOP1,0,2021-05-07 00:00:00+00:00
493,GOP1,0,2021-05-08 00:00:00+00:00
494,GOP1,0,2021-05-09 00:00:00+00:00
495,GOP1,0,2021-05-10 00:00:00+00:00
496,GOP1,0,2021-05-11 00:00:00+00:00
497,GOP1,0,2021-05-12 00:00:00+00:00
498,GOP1,0,2021-05-13 00:00:00+00:00
499,GOP1,0,2021-05-14 00:00:00+00:00
500,GOP1,0,2021-05-15 00:00:00+00:00
501,GOP1,0,2021-05-16 00:00:00+00:00
502,GOP1,0,2021-05-17 00:00:00+00:00
503,GOP1,0,2021-05-18 00:00:00+00:00
504,GOP1,0,2021-05-19 00:00:00+00:00
505,GOP1,0,2021-05-20 00:00:00+00:00
506,GOP1,0,2021-05-21 00:00:00+00:00
507,GOP1,0,2021-05-22 00:00:00+00:00
508,GOP1,0,2021-05-23 00:00:00+00:00
509,GOP1,0,2021-05-24 00:00:00+00:00
510,GOP1,0,2021-05-25 00:00:00+00:00
511,GOP1,0,2021-05-26 00:00:00+00:00
512,GOP1,0,2021-05-27 00:00:00+00:00
513,GOP1,0,2021-05-28 00:00:00+00:00
514,GOP1,0,2021-05-29 00:00:00+00:00
515,GOP1,0,2021-05-30 00:00:00+00:00
516,GOP1,0,2021-05-31 00:00:00+00:00
517,GOP1,0,2021-10-18 00:00:00+00:00
518,GOP1,0,2021-10-19 00:00:00+00:00
519,GOP1,0,2021-06-01 00:00:00+00:00
520,GOP1,0,2021-06-03 00:00:00+00:00
521,GOP1,0,2021-06-05 00:00:00+00:00
522,GOP1,0,2021-08-09 00:00:00+00:00
523,GOP1,0,2021-08-10 00:00:00+00:00
524,GOP1,0,2021-06-02 00:00:00+00:00
525,GOP1,0,2021-06-06 00:00:00+00:00
526,GOP1,0,2021-06-07 00:00:00+00:00
